Data;VIX;POL;F2S;Dutch TTF;OIL;OIS1;OIS10;B GER 1;B GER 10;B It 1;B IT 10;B Sp 1;B Sp 10;B FR 1;B FR 10;B HUN 1;B HUN 10
05/11/19;13.1;129.40;0.196227142857143;16.790;62.96;-0.565;-0.161;-0.618;-0.305;-0.219;1.125;-0.498;0.328;-0.612;-0.028;0.062;1.943
06/11/19;12.62;48.77;0.200927142857143;16.280;61.74;-0.567;-0.19;-0.619;-0.322;-0.215;1.101;-0.503;0.298;-0.611;-0.044;0.062;1.925
07/11/19;12.73;67.84;0.188838571428571;16.120;62.29;-0.553;-0.098;-0.608;-0.235;-0.193;1.263;-0.487;0.378;-0.596;0.036;0.076;2.012
08/11/19;12.07;127.43;0.198045714285714;15.940;62.51;-0.553;-0.122;-0.613;-0.251;-0.162;1.29;-0.482;0.392;-0.6;0.018;0.054;2.053
09/11/19;#N/D;125.21;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
10/11/19;#N/D;118.98;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
11/11/19;12.69;101.72;0.193295714285714;15.845;62.18;-0.556;-0.114;-0.617;-0.235;-0.129;1.36;-0.467;0.433;-0.596;0.046;0.067;2.066
12/11/19;12.68;89.57;0.197792857142857;15.545;62.06;-0.559;-0.1285;-0.629;-0.24;-0.147;1.316;-0.46;0.452;-0.598;0.044;0.051;2.071
13/11/19;13;106.88;0.198904285714286;15.450;62.37;-0.561;-0.166;-0.64;-0.289;-0.137;1.342;-0.461;0.454;-0.596;0.008;0.054;1.973
14/11/19;13.05;53.75;0.219197142857143;15.670;62.28;-0.5604;-0.206;-0.652;-0.34;-0.137;1.421;-0.465;0.464;-0.599;-0.027;0.053;2.006
15/11/19;12.05;56.77;0.214641428571429;15.715;63.30;-0.559;-0.194;-0.643;-0.323;-0.134;1.329;-0.478;0.446;-0.598;-0.027;0.053;2.03
16/11/19;#N/D;91.22;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
17/11/19;#N/D;125.90;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
18/11/19;12.46;19.85;0.213558571428571;15.230;62.44;-0.555;-0.1884;-0.637;-0.323;-0.131;1.306;-0.492;0.424;-0.587;-0.033;0.056;2.045
19/11/19;12.86;33.14;0.217751428571429;15.290;60.91;-0.5569;-0.189;-0.645;-0.327;-0.124;1.346;-0.492;0.438;-0.589;-0.031;0.057;1.999
20/11/19;12.78;46.27;0.220777142857143;15.590;62.40;-0.565;-0.194;-0.653;-0.339;-0.129;1.301;-0.498;0.434;-0.587;-0.046;0.054;1.931
21/11/19;13.13;65.17;0.215694285714286;15.625;63.97;-0.558;-0.177;-0.643;-0.312;-0.141;1.278;-0.502;0.46;-0.585;-0.018;0.054;1.911
22/11/19;12.34;83.86;0.22301;16.050;63.39;-0.5641;-0.209;-0.647;-0.348;-0.146;1.284;-0.508;0.418;-0.586;-0.049;0.049;1.866
23/11/19;#N/D;63.35;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
24/11/19;#N/D;110.11;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
25/11/19;11.87;41.17;0.220307142857143;16.235;63.65;-0.563;-0.1919;-0.647;-0.334;-0.142;1.267;-0.516;0.42;-0.588;-0.043;0.047;1.833
26/11/19;11.54;37.49;0.225054285714286;15.850;64.27;-0.56;-0.2105;-0.648;-0.362;-0.144;1.275;-0.53;0.399;-0.595;-0.067;0.048;1.771
27/11/19;11.75;37.18;0.219705714285714;15.980;64.06;-0.5595;-0.2199;-0.648;-0.358;-0.157;1.314;-0.561;0.408;-0.595;-0.06;0.053;1.813
28/11/19;#N/D;97.06;0.216592857142857;#N/D;63.87;-0.5584;-0.21;-0.646;-0.35;-0.156;1.342;-0.558;0.422;-0.595;-0.053;0.048;1.797
29/11/19;12.62;122.19;0.221802857142857;16.330;62.43;-0.556;-0.205;-0.633;-0.346;-0.157;1.337;-0.554;0.429;-0.588;-0.051;0.064;1.9
30/11/19;#N/D;41.19;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
01/12/19;#N/D;99.73;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
02/12/19;14.91;86.08;0.216544285714286;15.810;60.92;-0.553;-0.136;-0.628;-0.265;-0.148;1.46;-0.505;0.503;-0.593;0.029;0.085;1.96
03/12/19;15.96;69.28;0.223894285714286;15.770;60.82;-0.5575;-0.204;-0.651;-0.334;-0.154;1.395;-0.519;0.426;-0.608;-0.045;0.07;1.789
04/12/19;14.8;64.18;0.220997142857143;15.880;63.00;-0.557;-0.168;-0.65;-0.299;-0.155;1.4;-0.501;0.456;-0.614;-0.006;0.081;1.874
05/12/19;14.52;36.86;0.224547142857143;15.415;63.39;-0.554;-0.15;-0.646;-0.278;-0.13;1.481;-0.493;0.503;-0.614;0.022;0.081;1.857
06/12/19;13.62;134.85;0.2246;15.140;64.39;-0.555;-0.145;-0.644;-0.275;-0.143;1.462;-0.495;0.5;-0.608;0.033;0.073;1.778
07/12/19;#N/D;174.94;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
08/12/19;#N/D;219.84;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
09/12/19;15.86;130.15;0.23171;14.890;64.25;-0.558;-0.161;-0.655;-0.289;-0.154;1.391;-0.495;0.469;-0.604;0.013;0.068;1.727
10/12/19;15.68;189.13;0.226144285714286;14.530;64.34;-0.5575;-0.1508;-0.663;-0.278;-0.159;1.358;-0.486;0.476;-0.606;0.017;0.075;1.771
11/12/19;14.99;111.83;0.22817;14.045;63.72;-0.557;-0.175;-0.669;-0.303;-0.172;1.321;-0.485;0.432;-0.594;-0.007;0.083;1.824
12/12/19;13.94;99.79;0.218537142857143;14.770;64.20;-0.553;-0.14;-0.659;-0.252;-0.19;1.349;-0.475;0.467;-0.597;0.042;0.096;1.855
13/12/19;12.63;164.40;0.218298571428571;13.805;65.22;-0.548;-0.1676;-0.659;-0.276;-0.214;1.247;-0.46;0.43;-0.605;0.006;0.09;1.828
14/12/19;#N/D;139.75;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
15/12/19;#N/D;110.44;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
16/12/19;12.14;79.66;0.222232857142857;13.890;65.34;-0.548;-0.142;-0.669;-0.257;-0.197;1.283;-0.462;0.44;-0.621;0.022;0.096;1.825
17/12/19;12.29;140.79;0.232208571428571;14.460;66.10;-0.547;-0.15;-0.681;-0.277;-0.209;1.261;-0.458;0.414;-0.637;0.007;0.094;1.823
18/12/19;12.58;89.87;0.229051428571429;14.950;66.17;-0.5427;-0.103;-0.679;-0.231;-0.211;1.329;-0.472;0.449;-0.64;0.056;0.108;1.873
19/12/19;12.5;70.52;0.227045714285714;15.005;66.54;-0.5415;-0.101;-0.687;-0.217;-0.186;1.374;-0.471;0.466;-0.632;0.068;0.107;1.957
20/12/19;12.51;141.48;0.233657142857143;14.235;66.14;-0.539;-0.108;-0.681;-0.231;-0.178;1.398;-0.473;0.462;-0.62;0.057;0.104;1.963
21/12/19;#N/D;155.23;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
22/12/19;#N/D;190.14;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
23/12/19;12.61;110.91;0.235668571428571;13.025;66.39;-0.5385;-0.0899;-0.675;-0.224;-0.163;1.419;-0.472;0.454;-0.623;0.063;0.097;1.932
24/12/19;12.67;97.08;0.234314285714286;12.605;67.20;-0.534;-0.0899;-0.686;-0.224;-0.165;1.417;-0.476;0.453;-0.636;0.062;#N/D;#N/D
25/12/19;#N/D;43.46;#N/D;#N/D;#N/D;-0.534;-0.0899;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
26/12/19;12.65;106.92;#N/D;12.605;67.92;-0.534;-0.0899;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
27/12/19;13.43;127.92;0.235937142857143;12.765;68.16;-0.5355;-0.1016;-0.671;-0.235;-0.2;1.367;-0.468;0.43;-0.617;0.051;#N/D;#N/D
28/12/19;#N/D;123.10;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
29/12/19;#N/D;245.14;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
30/12/19;14.82;101.31;0.221697142857143;12.295;68.44;-0.5315;-0.0426;-0.651;-0.165;-0.185;1.407;-0.461;0.49;-0.611;0.124;0.111;2.025
31/12/19;13.78;105.75;0.218542857142857;12.050;66.00;-0.5295;-0.0426;-0.65;-0.166;-0.185;1.405;-0.461;0.487;-0.615;0.118;0.117;2.018
01/01/20;#N/D;186.06;#N/D;#N/D;#N/D;-0.5295;-0.0426;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
02/01/20;12.47;139.13;0.211467142857143;12.075;66.25;-0.5335;-0.083;-0.628;-0.206;-0.2;1.408;-0.463;0.469;-0.608;0.083;0.11;2.017
03/01/20;14.02;108.10;0.217875714285714;12.985;68.60;-0.541;-0.1345;-0.63;-0.264;-0.227;1.341;-0.458;0.41;-0.612;0.029;0.1;1.945
04/01/20;#N/D;212.82;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
05/01/20;#N/D;173.76;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
06/01/20;13.85;147.96;0.211061428571429;12.280;68.91;-0.5435;-0.142;-0.629;-0.265;-0.222;1.357;-0.467;0.42;-0.606;0.029;0.104;1.943
07/01/20;13.79;103.98;0.205211428571429;11.930;68.27;-0.545;-0.147;-0.628;-0.261;-0.216;1.374;-0.457;0.426;-0.599;0.027;0.109;1.998
08/01/20;13.45;91.15;0.189055714285714;11.965;65.44;-0.543;-0.109;-0.619;-0.238;-0.204;1.412;-0.453;0.446;-0.595;0.042;0.097;2.01
09/01/20;12.54;71.92;0.188232857142857;12.180;65.37;-0.5375;-0.0915;-0.604;-0.201;-0.204;1.374;-0.448;0.479;-0.593;0.074;0.118;2.052
10/01/20;12.56;74.58;0.191268571428571;11.940;64.98;-0.529;-0.095;-0.605;-0.209;-0.226;1.319;-0.447;0.468;-0.589;0.054;0.114;2.022
11/01/20;#N/D;127.36;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
12/01/20;#N/D;159.24;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
13/01/20;12.32;124.82;0.186622857142857;12.055;64.20;-0.535;-0.06;-0.595;-0.167;-0.24;1.376;-0.433;0.509;-0.587;0.1;0.13;2.104
14/01/20;12.39;109.27;0.182;11.305;64.49;-0.5335;-0.0655;-0.59;-0.179;-0.249;1.389;-0.428;0.508;-0.586;0.093;0.127;2.079
15/01/20;12.42;98.77;0.187455714285714;11.180;64.00;-0.535;-0.0832;-0.596;-0.209;-0.256;1.391;-0.447;0.48;-0.585;0.062;0.042;2.041
16/01/20;12.32;88.05;0.186115714285714;11.115;64.62;-0.536;-0.106;-0.598;-0.226;-0.246;1.435;-0.444;0.496;-0.585;0.054;0.086;2.094
17/01/20;12.1;77.76;0.187894285714286;10.930;64.85;-0.532;-0.106;-0.593;-0.222;-0.257;1.376;-0.445;0.493;-0.583;0.055;0.094;2.183
18/01/20;#N/D;89.29;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
19/01/20;#N/D;162.21;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
20/01/20;#N/D;96.05;0.183498571428571;#N/D;65.20;-0.535;-0.109;-0.594;-0.225;-0.253;1.354;-0.44;0.476;-0.578;0.051;0.102;2.195
21/01/20;12.85;87.56;0.182748571428571;10.775;64.59;-0.5335;-0.137;-0.594;-0.256;-0.247;1.366;-0.436;0.452;-0.569;0.019;0.098;2.17
22/01/20;12.91;77.19;0.185912857142857;10.455;63.21;-0.5323;-0.148;-0.595;-0.267;-0.22;1.349;-0.436;0.445;-0.57;0.005;0.115;2.205
23/01/20;12.98;70.67;0.191871428571429;10.430;62.04;-0.536;-0.186;-0.599;-0.315;-0.246;1.255;-0.444;0.391;-0.575;-0.047;0.125;2.134
24/01/20;14.56;48.48;0.194508571428571;10.455;60.69;-0.539;-0.218;-0.609;-0.34;-0.25;1.231;-0.447;0.379;-0.577;-0.063;0.119;2.082
25/01/20;#N/D;78.77;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
26/01/20;#N/D;137.56;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
27/01/20;18.23;22.25;0.184198571428571;10.525;59.32;-0.5515;-0.271;-0.614;-0.39;-0.296;1.04;-0.449;0.314;-0.588;-0.114;0.155;2.102
28/01/20;16.28;94.68;0.18562;10.790;59.51;-0.5538;-0.2271;-0.608;-0.358;-0.297;1.034;-0.457;0.347;-0.59;-0.081;0.148;2.2
29/01/20;16.39;88.62;0.191891428571429;10.150;59.81;-0.558;-0.2505;-0.621;-0.382;-0.322;0.958;-0.458;0.334;-0.594;-0.11;0.132;2.128
30/01/20;15.49;142.05;0.194827142857143;9.780;58.29;-0.568;-0.275;-0.626;-0.411;-0.32;0.946;-0.458;0.305;-0.601;-0.133;0.151;2.088
31/01/20;18.84;122.20;0.19633;9.755;58.16;-0.572;-0.302;-0.634;-0.446;-0.322;0.94;-0.461;0.269;-0.608;-0.168;0.137;2.035
01/02/20;#N/D;147.37;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
02/02/20;#N/D;104.49;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
03/02/20;17.97;124.15;0.206095714285714;9.210;54.45;-0.573;-0.305;-0.638;-0.447;-0.314;0.958;-0.462;0.279;-0.612;-0.163;0.186;2.097
04/02/20;16.05;111.96;0.192012857142857;9.365;53.96;-0.565;-0.266;-0.616;-0.404;-0.314;0.958;-0.451;0.304;-0.595;-0.124;0.201;2.112
05/02/20;15.15;84.94;0.190422857142857;9.315;55.28;-0.56;-0.229;-0.61;-0.372;-0.311;0.973;-0.447;0.336;-0.59;-0.093;0.177;2.085
06/02/20;14.96;81.75;0.193251428571429;9.150;54.93;-0.5605;-0.238;-0.608;-0.373;-0.295;0.97;-0.448;0.333;-0.596;-0.099;0.222;2.06
07/02/20;15.47;130.27;0.183834285714286;9.070;54.47;-0.564;-0.26;-0.611;-0.388;-0.295;0.95;-0.448;0.321;-0.596;-0.12;0.241;2.019
08/02/20;#N/D;87.80;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
09/02/20;#N/D;113.95;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
10/02/20;15.04;111.39;0.182195714285714;8.645;53.27;-0.5655;-0.2935;-0.614;-0.414;-0.294;0.959;-0.451;0.298;-0.593;-0.148;0.248;1.975
11/02/20;15.18;152.71;0.17842;8.555;54.01;-0.573;-0.27;-0.619;-0.394;-0.296;0.979;-0.467;0.307;-0.597;-0.127;0.253;1.995
12/02/20;13.74;79.26;0.174195714285714;8.720;55.79;-0.5691;-0.263;-0.617;-0.38;-0.312;0.922;-0.468;0.295;-0.594;-0.122;0.314;2.086
13/02/20;14.15;82.23;0.169761428571429;8.890;56.34;-0.575;-0.2801;-0.627;-0.393;-0.313;0.916;-0.465;0.286;-0.6;-0.133;0.395;2.222
14/02/20;13.68;71.98;0.173854285714286;8.880;57.32;-0.576;-0.2917;-0.635;-0.404;-0.318;0.93;-0.468;0.283;-0.602;-0.143;0.56;2.256
15/02/20;#N/D;82.10;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
16/02/20;#N/D;131.52;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
17/02/20;#N/D;82.54;0.169464285714286;#N/D;57.67;-0.5761;-0.291;-0.628;-0.403;-0.324;0.911;-0.473;0.278;-0.592;-0.146;0.678;2.358
18/02/20;14.83;77.38;0.167292857142857;9.380;57.75;-0.576;-0.3049;-0.625;-0.41;-0.317;0.941;-0.49;0.278;-0.591;-0.147;0.613;2.291
19/02/20;14.38;56.47;0.169037142857143;9.570;59.12;-0.573;-0.317;-0.63;-0.42;-0.313;0.963;-0.488;0.261;-0.586;-0.164;0.528;2.287
20/02/20;15.56;103.70;0.170931428571429;9.565;59.31;-0.5725;-0.342;-0.633;-0.446;-0.313;0.917;-0.486;0.218;-0.595;-0.198;0.578;2.336
21/02/20;17.08;106.59;0.170147142857143;9.410;58.50;-0.5705;-0.338;-0.63;-0.446;-0.313;0.917;-0.486;0.215;-0.585;-0.195;0.54;2.21
22/02/20;#N/D;177.27;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
23/02/20;#N/D;144.34;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
24/02/20;25.03;88.73;0.184921428571429;9.045;56.30;-0.585;-0.372;-0.663;-0.482;-0.272;0.979;-0.491;0.201;-0.601;-0.219;0.5;2.146
25/02/20;27.85;147.84;0.200302857142857;9.005;54.95;-0.603;-0.395;-0.679;-0.514;-0.265;0.998;-0.496;0.206;-0.608;-0.229;0.493;2.112
26/02/20;27.56;97.49;0.209408571428571;9.070;53.43;-0.608;-0.3711;-0.679;-0.506;-0.26;1.006;-0.49;0.242;-0.618;-0.212;0.553;2.198
27/02/20;39.16;106.55;0.231621428571429;8.870;52.18;-0.611;-0.393;-0.714;-0.546;-0.255;1.085;-0.496;0.303;-0.636;-0.239;0.496;2.162
28/02/20;40.11;172.45;0.258008571428571;8.875;50.52;-0.642;-0.441;-0.741;-0.613;-0.201;1.112;-0.499;0.275;-0.641;-0.272;0.439;2.161
29/02/20;#N/D;225.32;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
01/03/20;#N/D;175.73;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
02/03/20;33.42;153.53;0.273247142857143;8.885;51.90;-0.688;-0.4644;-0.781;-0.626;-0.172;1.149;-0.509;0.282;-0.687;-0.282;0.407;2.049
03/03/20;36.82;132.55;0.259434285714286;9.170;51.86;-0.696;-0.4625;-0.766;-0.627;-0.235;1;-0.526;0.181;-0.686;-0.306;0.406;2.048
04/03/20;31.99;197.20;0.265772857142857;8.910;51.13;-0.699;-0.477;-0.79;-0.641;-0.242;1.026;-0.509;0.167;-0.705;-0.305;0.331;1.981
05/03/20;39.62;118.02;0.292704285714286;8.850;49.99;-0.669;-0.496;-0.795;-0.687;-0.219;1.077;-0.502;0.207;-0.704;-0.331;0.474;1.932
06/03/20;41.94;132.50;0.303242857142857;8.645;45.27;-0.698;-0.529;-0.792;-0.727;-0.158;1.081;-0.51;0.21;-0.692;-0.345;0.486;1.898
07/03/20;#N/D;122.57;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
08/03/20;#N/D;250.63;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
09/03/20;54.46;276.24;0.412038571428571;8.625;34.36;-0.757;-0.6144;-0.932;-0.859;0.097;1.427;-0.489;0.26;-0.734;-0.367;0.393;1.785
10/03/20;47.3;296.12;0.383702857142857;8.995;37.22;-0.716;-0.5255;-0.89;-0.797;0.107;1.335;-0.447;0.338;-0.731;-0.284;0.467;1.89
11/03/20;53.9;234.73;0.364697142857143;9.370;35.79;-0.753;-0.524;-0.903;-0.748;0.057;1.185;-0.454;0.254;-0.766;-0.299;0.462;1.997
12/03/20;75.47;187.08;0.402004285714286;9.325;33.22;-0.677;-0.474;-0.907;-0.749;0.305;1.769;-0.422;0.506;-0.733;-0.09;0.569;2.98
13/03/20;57.83;330.85;0.38982;9.285;33.85;-0.647;-0.3541;-0.91;-0.549;0.246;1.785;-0.432;0.613;-0.696;0.027;0.689;2.761
14/03/20;#N/D;236.03;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
15/03/20;#N/D;468.43;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
16/03/20;82.69;323.71;0.391762857142857;8.740;30.05;-0.668;-0.335;-0.886;-0.465;0.553;2.157;-0.267;0.834;-0.695;0.178;0.675;3.065
17/03/20;75.91;378.92;0.374325714285714;8.470;28.73;-0.658;-0.33;-0.86;-0.437;0.959;2.343;-0.248;1.027;-0.671;0.241;0.732;2.794
18/03/20;76.45;455.45;0.377877142857143;8.265;24.88;-0.623;-0.162;-0.804;-0.238;0.927;2.415;-0.142;1.21;-0.619;0.358;0.861;3.291
19/03/20;72;514.67;0.392345714285714;8.545;28.47;-0.6035;-0.157;-0.719;-0.195;0.481;1.741;-0.375;0.871;-0.592;0.243;0.89;3.146
20/03/20;66.04;633.51;0.400148571428571;8.295;26.98;-0.6245;-0.2462;-0.725;-0.33;0.353;1.637;-0.341;0.723;-0.549;0.126;0.848;2.913
21/03/20;#N/D;538.95;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
22/03/20;#N/D;651.07;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
23/03/20;61.59;572.94;0.42103;7.850;27.03;-0.627;-0.271;-0.733;-0.379;0.384;1.587;-0.234;0.753;-0.535;0.129;0.865;2.749
24/03/20;61.67;596.78;0.41768;7.910;27.15;-0.6;-0.218;-0.667;-0.325;0.378;1.573;-0.331;0.873;-0.516;0.205;0.79;2.203
25/03/20;63.95;449.86;0.41582;7.745;27.39;-0.584;-0.155;-0.635;-0.263;0.354;1.549;-0.326;0.865;-0.49;0.241;0.837;2.373
26/03/20;61;670.30;0.434091428571429;7.575;26.34;-0.601;-0.217;-0.686;-0.362;0.021;1.236;-0.322;0.561;-0.533;0.045;0.835;2.286
27/03/20;65.54;557.18;0.446507142857143;7.220;24.93;-0.608;-0.2875;-0.744;-0.475;0.068;1.336;-0.351;0.535;-0.54;-0.036;0.833;2.291
28/03/20;#N/D;515.39;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
29/03/20;#N/D;743.13;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
30/03/20;57.08;361.46;0.41472;6.895;22.76;-0.607;-0.309;-0.749;-0.492;0.12;1.487;-0.301;0.596;-0.516;-0.037;0.856;2.488
31/03/20;53.54;516.55;0.401958571428571;6.900;22.74;-0.59;-0.278;-0.704;-0.467;0.12;1.534;-0.286;0.673;-0.509;0.011;0.881;2.719
01/04/20;57.06;474.81;0.370094285714286;6.825;24.74;-0.575;-0.2994;-0.685;-0.458;0.15;1.518;-0.29;0.695;-0.547;0.035;0.998;2.754
02/04/20;50.91;738.02;0.363995714285714;6.935;29.94;-0.574;-0.303;-0.656;-0.433;0.166;1.477;-0.162;0.701;-0.536;0.073;1.159;2.796
03/04/20;46.8;540.50;0.373735714285714;6.920;34.11;-0.572;-0.307;-0.669;-0.442;0.272;1.559;-0.222;0.737;-0.502;0.097;1.278;2.82
04/04/20;#N/D;636.21;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
05/04/20;#N/D;739.55;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
06/04/20;45.24;605.38;0.383031428571429;7.285;33.05;-0.571;-0.2975;-0.645;-0.424;0.288;1.502;-0.189;0.718;-0.49;0.095;1.269;2.83
07/04/20;46.7;468.08;0.362902857142857;7.285;31.87;-0.546;-0.226;-0.625;-0.311;0.348;1.625;-0.132;0.812;-0.486;0.203;1.303;2.671
08/04/20;43.35;524.13;0.3643;7.260;32.84;-0.564;-0.2403;-0.622;-0.312;0.495;1.655;-0.1;0.835;-0.494;0.196;1.327;2.686
09/04/20;41.67;417.54;0.358751428571429;7.280;31.48;-0.576;-0.2803;-0.652;-0.344;0.448;1.601;-0.082;0.774;-0.478;0.131;1.327;2.649
10/04/20;#N/D;461.87;#N/D;#N/D;#N/D;-0.576;-0.2803;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
11/04/20;#N/D;547.40;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
